Symbol,Date,Expiry,Option Type,Strike Price,Open,Prev_BN_CP,BankNifty_OP,Change_In_BN,Prev_Close
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19500,580.1,19701.85,19871.35,169.5,655.55
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19600,686.75,19701.85,19871.35,169.5,708.8
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19700,742.25,19701.85,19871.35,169.5,742.2
BANKNIFTY,23-Apr-20,30-Apr-20,PE,18600,343.35,19701.85,19871.35,169.5,340.05
BANKNIFTY,23-Apr-20,30-Apr-20,PE,23000,3300,19701.85,19871.35,169.5,3377.45
BANKNIFTY,23-Apr-20,30-Apr-20,PE,26000,5900,19701.85,19871.35,169.5,6700
BANKNIFTY,23-Apr-20,30-Apr-20,PE,25000,5050,19701.85,19871.35,169.5,5200
BANKNIFTY,23-Apr-20,30-Apr-20,PE,15000,21,19701.85,19871.35,169.5,21.9
BANKNIFTY,23-Apr-20,30-Apr-20,PE,16500,54.3,19701.85,19871.35,169.5,59.7
BANKNIFTY,23-Apr-20,30-Apr-20,PE,15500,22.7,19701.85,19871.35,169.5,29.35
BANKNIFTY,23-Apr-20,30-Apr-20,PE,16900,53.5,19701.85,19871.35,169.5,86.7
BANKNIFTY,23-Apr-20,30-Apr-20,PE,17000,78.15,19701.85,19871.35,169.5,93.85
BANKNIFTY,23-Apr-20,30-Apr-20,PE,17100,99.95,19701.85,19871.35,169.5,102.25
BANKNIFTY,23-Apr-20,30-Apr-20,PE,17200,72.15,19701.85,19871.35,169.5,106.1
BANKNIFTY,23-Apr-20,30-Apr-20,PE,16000,29.85,19701.85,19871.35,169.5,40.8
BANKNIFTY,23-Apr-20,30-Apr-20,PE,16100,22.2,19701.85,19871.35,169.5,47.15
BANKNIFTY,23-Apr-20,30-Apr-20,PE,16200,20.4,19701.85,19871.35,169.5,41.95
BANKNIFTY,23-Apr-20,30-Apr-20,PE,18700,274.65,19701.85,19871.35,169.5,372.8
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20100,885,19701.85,19871.35,169.5,965.5
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20200,969.35,19701.85,19871.35,169.5,1005
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20300,920.9,19701.85,19871.35,169.5,1400
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20400,1006.15,19701.85,19871.35,169.5,1176.2
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19200,534.8,19701.85,19871.35,169.5,528.35
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19300,585.65,19701.85,19871.35,169.5,579.95
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19400,592.6,19701.85,19871.35,169.5,613.3
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20800,1340,19701.85,19871.35,169.5,1435.1
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20900,1228.55,19701.85,19871.35,169.5,1615.15
BANKNIFTY,23-Apr-20,30-Apr-20,PE,21000,1536,19701.85,19871.35,169.5,1555.25
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19800,806.75,19701.85,19871.35,169.5,806.75
BANKNIFTY,23-Apr-20,30-Apr-20,PE,19900,911.05,19701.85,19871.35,169.5,831.85
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20000,813.15,19701.85,19871.35,169.5,902.5
BANKNIFTY,23-Apr-20,30-Apr-20,PE,21500,1925.95,19701.85,19871.35,169.5,1954.6
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20500,1260.85,19701.85,19871.35,169.5,1201.45
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20600,1001.9,19701.85,19871.35,169.5,1393.05
BANKNIFTY,23-Apr-20,30-Apr-20,PE,20700,1039.65,19701.85,19871.35,169.5,1404.9
BANKNIFTY,23-Apr-20,30-Apr-20,PE,22000,2430,19701.85,19871.35,169.5,2412.6
BANKNIFTY,23-Apr-20,30-Apr-20,PE,23500,3514,19701.85,19871.35,169.5,3850
BANKNIFTY,23-Apr-20,30-Apr-20,PE,22500,2550.3,19701.85,19871.35,169.5,3159.9
BANKNIFTY,23-Apr-20,30-Apr-20,PE,28000,8100,19701.85,19871.35,169.5,8360.05
BANKNIFTY,23-Apr-20,30-Apr-20,PE,27000,6920,19701.85,19871.35,169.5,7250
BANKNIFTY,23-Apr-20,30-Apr-20,PE,27500,7700,19701.85,19871.35,169.5,8809.45
BANKNIFTY,23-Apr-20,30-Apr-20,PE,30000,9780,19701.85,19871.35,169.5,10600
BANKNIFTY,23-Apr-20,28-May-20,PE,15000,250,19701.85,19871.35,169.5,292.2
BANKNIFTY,23-Apr-20,28-May-20,PE,16000,408.55,19701.85,19871.35,169.5,415.8
BANKNIFTY,23-Apr-20,28-May-20,PE,15500,250,19701.85,19871.35,169.5,500
BANKNIFTY,23-Apr-20,28-May-20,PE,16500,301,19701.85,19871.35,169.5,500
BANKNIFTY,23-Apr-20,28-May-20,PE,17000,599.95,19701.85,19871.35,169.5,613.25
BANKNIFTY,23-Apr-20,28-May-20,PE,17500,500,19701.85,19871.35,169.5,706.95
BANKNIFTY,23-Apr-20,28-May-20,PE,18000,915,19701.85,19871.35,169.5,851.25
BANKNIFTY,23-Apr-20,28-May-20,PE,18500,650,19701.85,19871.35,169.5,1032.2
BANKNIFTY,23-Apr-20,28-May-20,PE,19000,1212.05,19701.85,19871.35,169.5,1258
BANKNIFTY,23-Apr-20,28-May-20,PE,20000,1671.95,19701.85,19871.35,169.5,1685.9
BANKNIFTY,23-Apr-20,28-May-20,PE,19500,1310,19701.85,19871.35,169.5,1472.45
BANKNIFTY,23-Apr-20,28-May-20,PE,21000,1882.4,19701.85,19871.35,169.5,2132
BANKNIFTY,23-Apr-20,28-May-20,PE,22000,2650,19701.85,19871.35,169.5,2875
BANKNIFTY,24-Apr-20,30-Apr-20,PE,28000,8452.3,20267.95,19697.65,-570.3,8100
BANKNIFTY,24-Apr-20,30-Apr-20,PE,27000,7400,20267.95,19697.65,-570.3,6920
BANKNIFTY,24-Apr-20,30-Apr-20,PE,27500,8002.3,20267.95,19697.65,-570.3,7600
BANKNIFTY,24-Apr-20,30-Apr-20,PE,30000,10298.45,20267.95,19697.65,-570.3,9710
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20800,1292.1,20267.95,19697.65,-570.3,928.9
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20900,1458.45,20267.95,19697.65,-570.3,1049
BANKNIFTY,24-Apr-20,30-Apr-20,PE,21000,1499.4,20267.95,19697.65,-570.3,1098.55
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19800,579.8,20267.95,19697.65,-570.3,449.55
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19900,626.3,20267.95,19697.65,-570.3,486.05
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20000,666.6,20267.95,19697.65,-570.3,525.2
BANKNIFTY,24-Apr-20,30-Apr-20,PE,21500,1950.4,20267.95,19697.65,-570.3,1482.45
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20500,1100,20267.95,19697.65,-570.3,776.35
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20600,1256.15,20267.95,19697.65,-570.3,842.1
BANKNIFTY,24-Apr-20,30-Apr-20,PE,22000,2336,20267.95,19697.65,-570.3,1909.7
BANKNIFTY,24-Apr-20,30-Apr-20,PE,21200,1703.25,20267.95,19697.65,-570.3,1470.65
BANKNIFTY,24-Apr-20,30-Apr-20,PE,23500,3915,20267.95,19697.65,-570.3,3389.55
BANKNIFTY,24-Apr-20,30-Apr-20,PE,22500,2900.8,20267.95,19697.65,-570.3,2376.7
BANKNIFTY,24-Apr-20,30-Apr-20,PE,23000,3400,20267.95,19697.65,-570.3,2870.85
BANKNIFTY,24-Apr-20,30-Apr-20,PE,26000,6400,20267.95,19697.65,-570.3,5750
BANKNIFTY,24-Apr-20,30-Apr-20,PE,25000,5325.35,20267.95,19697.65,-570.3,4788.55
BANKNIFTY,24-Apr-20,30-Apr-20,PE,14000,11,20267.95,19697.65,-570.3,5.5
BANKNIFTY,24-Apr-20,30-Apr-20,PE,15000,10.7,20267.95,19697.65,-570.3,7.6
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16500,26.85,20267.95,19697.65,-570.3,18.5
BANKNIFTY,24-Apr-20,30-Apr-20,PE,15500,17.45,20267.95,19697.65,-570.3,10.15
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16900,52.2,20267.95,19697.65,-570.3,23.1
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17000,42.85,20267.95,19697.65,-570.3,27.25
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17100,60,20267.95,19697.65,-570.3,28.35
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17200,45,20267.95,19697.65,-570.3,31.05
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16000,23.5,20267.95,19697.65,-570.3,13.55
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16100,29.25,20267.95,19697.65,-570.3,8.05
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16200,21.95,20267.95,19697.65,-570.3,22
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17600,65.35,20267.95,19697.65,-570.3,46.5
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17700,66.65,20267.95,19697.65,-570.3,52
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17800,97.05,20267.95,19697.65,-570.3,56.4
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16600,25.9,20267.95,19697.65,-570.3,19.35
BANKNIFTY,24-Apr-20,30-Apr-20,PE,16700,22.9,20267.95,19697.65,-570.3,18.35
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18200,123.3,20267.95,19697.65,-570.3,84.7
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18300,128.95,20267.95,19697.65,-570.3,94.8
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18400,175,20267.95,19697.65,-570.3,105.7
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18500,175,20267.95,19697.65,-570.3,118.6
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17300,50,20267.95,19697.65,-570.3,32.3
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17400,62.65,20267.95,19697.65,-570.3,36.6
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17500,57.45,20267.95,19697.65,-570.3,41.5
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18800,340,20267.95,19697.65,-570.3,169.45
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18900,310.8,20267.95,19697.65,-570.3,184.6
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19000,315.25,20267.95,19697.65,-570.3,204.05
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19100,379.45,20267.95,19697.65,-570.3,226.35
BANKNIFTY,24-Apr-20,30-Apr-20,PE,17900,90,20267.95,19697.65,-570.3,63
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18000,105,20267.95,19697.65,-570.3,68.3
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18100,110.25,20267.95,19697.65,-570.3,77.6
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19500,500.05,20267.95,19697.65,-570.3,334.15
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19600,673.15,20267.95,19697.65,-570.3,372.85
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19700,501.35,20267.95,19697.65,-570.3,408.4
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18600,190,20267.95,19697.65,-570.3,133.7
BANKNIFTY,24-Apr-20,30-Apr-20,PE,18700,197.55,20267.95,19697.65,-570.3,147.85
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20100,737.9,20267.95,19697.65,-570.3,574.4
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20200,1027.1,20267.95,19697.65,-570.3,618.4
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20300,894,20267.95,19697.65,-570.3,670.1
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20400,1034.45,20267.95,19697.65,-570.3,727.55
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19200,449.9,20267.95,19697.65,-570.3,248
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19300,499.9,20267.95,19697.65,-570.3,278.5
BANKNIFTY,24-Apr-20,30-Apr-20,PE,19400,489.95,20267.95,19697.65,-570.3,303.7
BANKNIFTY,24-Apr-20,30-Apr-20,PE,20700,1427.8,20267.95,19697.65,-570.3,906.45
BANKNIFTY,24-Apr-20,7-May-20,PE,18000,270,20267.95,19697.65,-570.3,207.5
BANKNIFTY,24-Apr-20,7-May-20,PE,19000,599.6,20267.95,19697.65,-570.3,415.6
BANKNIFTY,24-Apr-20,7-May-20,PE,18500,420,20267.95,19697.65,-570.3,284.65
BANKNIFTY,24-Apr-20,7-May-20,PE,19500,781.15,20267.95,19697.65,-570.3,602.55
BANKNIFTY,24-Apr-20,7-May-20,PE,20000,987.8,20267.95,19697.65,-570.3,799.55
BANKNIFTY,24-Apr-20,28-May-20,PE,22000,2800,20267.95,19697.65,-570.3,2415.8
BANKNIFTY,24-Apr-20,28-May-20,PE,25000,5500,20267.95,19697.65,-570.3,6020
BANKNIFTY,24-Apr-20,28-May-20,PE,16000,311.9,20267.95,19697.65,-570.3,253.3
BANKNIFTY,24-Apr-20,28-May-20,PE,15500,205,20267.95,19697.65,-570.3,205
BANKNIFTY,24-Apr-20,28-May-20,PE,16500,378.3,20267.95,19697.65,-570.3,276.05
BANKNIFTY,24-Apr-20,28-May-20,PE,17000,442.05,20267.95,19697.65,-570.3,387.35
BANKNIFTY,24-Apr-20,28-May-20,PE,17500,573.5,20267.95,19697.65,-570.3,470.9
BANKNIFTY,24-Apr-20,28-May-20,PE,18000,725,20267.95,19697.65,-570.3,600.1
BANKNIFTY,24-Apr-20,28-May-20,PE,19000,1085.25,20267.95,19697.65,-570.3,904
BANKNIFTY,24-Apr-20,28-May-20,PE,18500,894.2,20267.95,19697.65,-570.3,718.75
BANKNIFTY,24-Apr-20,28-May-20,PE,20000,1525.55,20267.95,19697.65,-570.3,1307.05
BANKNIFTY,24-Apr-20,28-May-20,PE,19500,1388.05,20267.95,19697.65,-570.3,1114
BANKNIFTY,24-Apr-20,28-May-20,PE,21000,2212.7,20267.95,19697.65,-570.3,1811.75
BANKNIFTY,24-Apr-20,28-May-20,PE,15000,170,20267.95,19697.65,-570.3,157.8
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18100,51.6,19586.65,19870.8,284.15,114.9
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19500,300.9,19586.65,19870.8,284.15,536.2
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19600,502.5,19586.65,19870.8,284.15,587.75
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19700,409.8,19586.65,19870.8,284.15,640.45
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19800,479.4,19586.65,19870.8,284.15,703.3
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18600,98.4,19586.65,19870.8,284.15,206.1
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18700,154.15,19586.65,19870.8,284.15,234.7
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18800,169.55,19586.65,19870.8,284.15,259.35
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20200,689.8,19586.65,19870.8,284.15,949.8
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20300,753.15,19586.65,19870.8,284.15,1027.6
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20400,818.7,19586.65,19870.8,284.15,1081.35
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19200,303.95,19586.65,19870.8,284.15,403.7
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19300,255.3,19586.65,19870.8,284.15,447.9
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19400,350,19586.65,19870.8,284.15,492.5
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20800,1033.05,19586.65,19870.8,284.15,1432.35
BANKNIFTY,27-Apr-20,30-Apr-20,PE,26000,6096.2,19586.65,19870.8,284.15,6480
BANKNIFTY,27-Apr-20,30-Apr-20,PE,25000,5000,19586.65,19870.8,284.15,5448.8
BANKNIFTY,27-Apr-20,30-Apr-20,PE,16500,11.4,19586.65,19870.8,284.15,16.7
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17000,11.5,19586.65,19870.8,284.15,30.7
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17100,16.5,19586.65,19870.8,284.15,34.05
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17200,20,19586.65,19870.8,284.15,37.25
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17600,38,19586.65,19870.8,284.15,60.35
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17700,26.15,19586.65,19870.8,284.15,69.55
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17800,38,19586.65,19870.8,284.15,79.95
BANKNIFTY,27-Apr-20,30-Apr-20,PE,16700,14.4,19586.65,19870.8,284.15,22.3
BANKNIFTY,27-Apr-20,30-Apr-20,PE,16900,17.4,19586.65,19870.8,284.15,27.95
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18200,80,19586.65,19870.8,284.15,129.05
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18300,99.05,19586.65,19870.8,284.15,141.85
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18400,77.5,19586.65,19870.8,284.15,166.05
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18500,128.7,19586.65,19870.8,284.15,184.9
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17300,29.7,19586.65,19870.8,284.15,42.35
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17400,15.05,19586.65,19870.8,284.15,48.45
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17500,25.3,19586.65,19870.8,284.15,54.95
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18900,248.4,19586.65,19870.8,284.15,290.9
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19000,202.45,19586.65,19870.8,284.15,325.85
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19100,285.05,19586.65,19870.8,284.15,364.2
BANKNIFTY,27-Apr-20,30-Apr-20,PE,17900,65,19586.65,19870.8,284.15,90.55
BANKNIFTY,27-Apr-20,30-Apr-20,PE,18000,63.85,19586.65,19870.8,284.15,100.55
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20900,1107.1,19586.65,19870.8,284.15,1484.85
BANKNIFTY,27-Apr-20,30-Apr-20,PE,21000,1200,19586.65,19870.8,284.15,1587.55
BANKNIFTY,27-Apr-20,30-Apr-20,PE,19900,518.4,19586.65,19870.8,284.15,755.05
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20000,590.6,19586.65,19870.8,284.15,815.5
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20100,600,19586.65,19870.8,284.15,883.2
BANKNIFTY,27-Apr-20,30-Apr-20,PE,21500,1742.85,19586.65,19870.8,284.15,2023.15
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20500,894.2,19586.65,19870.8,284.15,1172.55
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20600,905.15,19586.65,19870.8,284.15,1240.1
BANKNIFTY,27-Apr-20,30-Apr-20,PE,20700,1006.85,19586.65,19870.8,284.15,1304.65
BANKNIFTY,27-Apr-20,30-Apr-20,PE,21200,1165,19586.65,19870.8,284.15,1565.1
BANKNIFTY,27-Apr-20,30-Apr-20,PE,21300,1448.4,19586.65,19870.8,284.15,1678.6
BANKNIFTY,27-Apr-20,30-Apr-20,PE,22000,2137.8,19586.65,19870.8,284.15,2481.3
BANKNIFTY,27-Apr-20,30-Apr-20,PE,23500,3574.85,19586.65,19870.8,284.15,3937.4
BANKNIFTY,27-Apr-20,30-Apr-20,PE,22500,2583.4,19586.65,19870.8,284.15,2993
BANKNIFTY,27-Apr-20,30-Apr-20,PE,24000,3808.85,19586.65,19870.8,284.15,4540
BANKNIFTY,27-Apr-20,30-Apr-20,PE,23000,3060,19586.65,19870.8,284.15,3457.65
BANKNIFTY,27-Apr-20,30-Apr-20,PE,28000,8100,19586.65,19870.8,284.15,8452.3
BANKNIFTY,27-Apr-20,30-Apr-20,PE,30000,9870,19586.65,19870.8,284.15,10420.7
BANKNIFTY,27-Apr-20,7-May-20,PE,16500,48,19586.65,19870.8,284.15,81.1
BANKNIFTY,27-Apr-20,7-May-20,PE,17500,125,19586.65,19870.8,284.15,241.75
BANKNIFTY,27-Apr-20,7-May-20,PE,17000,75,19586.65,19870.8,284.15,125.45
BANKNIFTY,27-Apr-20,7-May-20,PE,18000,214.05,19586.65,19870.8,284.15,297.35
BANKNIFTY,27-Apr-20,7-May-20,PE,19000,440.05,19586.65,19870.8,284.15,614.1
BANKNIFTY,27-Apr-20,7-May-20,PE,18500,324,19586.65,19870.8,284.15,424.75
BANKNIFTY,27-Apr-20,7-May-20,PE,19500,619.6,19586.65,19870.8,284.15,829.85
BANKNIFTY,27-Apr-20,7-May-20,PE,19600,460,19586.65,19870.8,284.15,859.4
BANKNIFTY,27-Apr-20,7-May-20,PE,19700,645.8,19586.65,19870.8,284.15,988.65
BANKNIFTY,27-Apr-20,7-May-20,PE,20500,1040.75,19586.65,19870.8,284.15,1400
BANKNIFTY,27-Apr-20,7-May-20,PE,19800,759.6,19586.65,19870.8,284.15,932.45
BANKNIFTY,27-Apr-20,7-May-20,PE,19900,640,19586.65,19870.8,284.15,1080
BANKNIFTY,27-Apr-20,7-May-20,PE,20000,836.8,19586.65,19870.8,284.15,1104
BANKNIFTY,27-Apr-20,7-May-20,PE,21000,1200,19586.65,19870.8,284.15,1700
BANKNIFTY,27-Apr-20,28-May-20,PE,15500,180,19586.65,19870.8,284.15,211
BANKNIFTY,27-Apr-20,28-May-20,PE,16500,263.7,19586.65,19870.8,284.15,349.1
BANKNIFTY,27-Apr-20,28-May-20,PE,16000,250,19586.65,19870.8,284.15,276.85
BANKNIFTY,27-Apr-20,28-May-20,PE,17000,390,19586.65,19870.8,284.15,455.2
BANKNIFTY,27-Apr-20,28-May-20,PE,17500,450,19586.65,19870.8,284.15,572.5
BANKNIFTY,27-Apr-20,28-May-20,PE,18000,582.15,19586.65,19870.8,284.15,711.95
BANKNIFTY,27-Apr-20,28-May-20,PE,19000,911.05,19586.65,19870.8,284.15,1080.85
BANKNIFTY,27-Apr-20,28-May-20,PE,18500,641.5,19586.65,19870.8,284.15,875.65
BANKNIFTY,27-Apr-20,28-May-20,PE,19600,1098,19586.65,19870.8,284.15,1325
BANKNIFTY,27-Apr-20,28-May-20,PE,20000,1339,19586.65,19870.8,284.15,1539.95
BANKNIFTY,27-Apr-20,28-May-20,PE,19500,1092.1,19586.65,19870.8,284.15,1315
BANKNIFTY,27-Apr-20,28-May-20,PE,20500,1469,19586.65,19870.8,284.15,1811
BANKNIFTY,27-Apr-20,28-May-20,PE,13900,50,19586.65,19870.8,284.15,95
BANKNIFTY,27-Apr-20,28-May-20,PE,14000,70,19586.65,19870.8,284.15,91.7
BANKNIFTY,27-Apr-20,28-May-20,PE,15000,135,19586.65,19870.8,284.15,163.05
BANKNIFTY,27-Apr-20,28-May-20,PE,22000,2375,19586.65,19870.8,284.15,2863.3
BANKNIFTY,27-Apr-20,28-May-20,PE,25000,4844.5,19586.65,19870.8,284.15,5500
BANKNIFTY,27-Apr-20,28-May-20,PE,14500,102,19586.65,19870.8,284.15,121.4
BANKNIFTY,27-Apr-20,28-May-20,PE,21000,1875,19586.65,19870.8,284.15,2135.1
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18100,15.05,20081.15,20436.6,355.45,23.45
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19500,91.45,20081.15,20436.6,355.45,194.95
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19600,145.05,20081.15,20436.6,355.45,223.45
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19700,141.4,20081.15,20436.6,355.45,254.8
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19800,120.05,20081.15,20436.6,355.45,291.95
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18600,21.2,20081.15,20436.6,355.45,51.35
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18700,20.05,20081.15,20436.6,355.45,60.05
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18800,40,20081.15,20436.6,355.45,69.55
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20200,301.9,20081.15,20436.6,355.45,473
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20300,376.9,20081.15,20436.6,355.45,526.85
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20400,402.85,20081.15,20436.6,355.45,585.9
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19200,60,20081.15,20436.6,355.45,128.35
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19300,88.2,20081.15,20436.6,355.45,148.5
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19400,75,20081.15,20436.6,355.45,169.6
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20800,583.95,20081.15,20436.6,355.45,855.7
BANKNIFTY,28-Apr-20,30-Apr-20,PE,26000,5630,20081.15,20436.6,355.45,5800
BANKNIFTY,28-Apr-20,30-Apr-20,PE,25000,4600,20081.15,20436.6,355.45,4935.9
BANKNIFTY,28-Apr-20,30-Apr-20,PE,17700,11,20081.15,20436.6,355.45,12.75
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18200,11.65,20081.15,20436.6,355.45,27.5
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18300,14.95,20081.15,20436.6,355.45,32.1
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18400,15.9,20081.15,20436.6,355.45,37.35
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18500,24.95,20081.15,20436.6,355.45,43.4
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18900,42.4,20081.15,20436.6,355.45,81.6
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19000,50.15,20081.15,20436.6,355.45,95.4
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19100,63.4,20081.15,20436.6,355.45,110.75
BANKNIFTY,28-Apr-20,30-Apr-20,PE,18000,14.9,20081.15,20436.6,355.45,20.75
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20900,699.25,20081.15,20436.6,355.45,928.85
BANKNIFTY,28-Apr-20,30-Apr-20,PE,21000,760,20081.15,20436.6,355.45,1005.25
BANKNIFTY,28-Apr-20,30-Apr-20,PE,19900,198.2,20081.15,20436.6,355.45,331.2
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20000,205,20081.15,20436.6,355.45,372.7
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20100,290.05,20081.15,20436.6,355.45,420.75
BANKNIFTY,28-Apr-20,30-Apr-20,PE,21500,1171.1,20081.15,20436.6,355.45,1437.45
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20500,380.9,20081.15,20436.6,355.45,645.25
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20600,500.5,20081.15,20436.6,355.45,706.6
BANKNIFTY,28-Apr-20,30-Apr-20,PE,20700,559.8,20081.15,20436.6,355.45,771.55
BANKNIFTY,28-Apr-20,30-Apr-20,PE,21100,777.2,20081.15,20436.6,355.45,1080
BANKNIFTY,28-Apr-20,30-Apr-20,PE,21200,940,20081.15,20436.6,355.45,1177.6
BANKNIFTY,28-Apr-20,30-Apr-20,PE,21300,988.25,20081.15,20436.6,355.45,1272.15
BANKNIFTY,28-Apr-20,30-Apr-20,PE,23000,2749.7,20081.15,20436.6,355.45,2889.3
